x1,x2,x3,x4,x5
-0.1156231441303731,25.785185082310377,2.932608452740942,0.14169102645183493,0.7414530430978364
0.9106484871199642,46.073412702410444,2.699937084334984,0.2158216275870476,-1.1769384570331023
-0.04422119034302666,25.714745649888947,1.3604435162433879,0.568761625821625,-0.15301572647705802
-0.16733230586351705,24.766275942148276,1.085232545234135,0.5468723773721006,0.8727812779101023
-1.4009867443328459,14.678774533933217,4.016795628509674,0.2036645104415134,-1.5989569680865354
-0.8944634270728967,16.255731729497075,1.6479652038773451,0.4076416536689972,0.7428230325107148
1.214292207532946,44.797394227081924,1.2314416997896775,0.2582341343607522,-2.1076997901727674
0.8076208855178871,36.79761412436531,0.03350919444925676,0.4729394821079738,-0.7378641117640463
-0.19840938123472027,16.710101769742742,2.6227609771589284,0.20368736586773253,-0.8323440142180711
0.5819415653260183,36.23710320604029,1.9332288598505023,0.44767415910604635,1.5349787778079134
-0.5051493807011409,25.291378984815946,0.7998374406315044,0.18023491114355505,0.1703049774003922
-1.2984928205528772,15.669804760411067,1.6482065707063553,0.1677011237742298,0.17316019260166934
-0.11560468246506113,25.872817083178333,0.25701721824668966,0.394034543815244,-0.46810540164852243
-0.8823975953325471,16.641269321282213,6.06483974868298,0.12713042905562724,-0.2543961197220171
1.5406962465211227,24.69093376326174,2.9267393238181527,0.08830098158778579,-0.8783400691873899
-0.11972162602373256,13.708035630454338,2.503988249646134,0.18086770113818923,-0.6956402218178227
0.3425906374958792,34.12048875426976,3.793721619676133,0.3588407081043531,0.11252591232738975
0.7062186606224247,44.26525678652729,1.4368658931226408,0.2956924696863217,-0.5492257802645757
0.5839923043941505,26.29046074137635,1.1224832110975789,0.19487579831564222,-1.45579044647715
1.2738792295247627,45.66587782370639,0.5187415108751631,0.46512759982582097,0.7601062961214651
0.6398459075017451,32.13786356156836,0.22237067498391447,0.5694004592350996,0.7323036612863985
0.9492096807006465,34.321689512947515,3.028860189586478,0.09659523777852631,-2.1071972327924304
1.924398471992928,43.96439594395461,0.18843356491348703,0.35851470815436726,4.4451583242194825
-0.07450105634071137,14.58731785761743,0.540686271866094,0.12916614302259677,-0.036235771085541844
-1.6327119120670355,26.137381097628914,4.740460470962335,0.35679337676006784,0.1342875293989699
-2.0522937697359955,3.765488001577604,3.5695067926880286,0.0904468733994162,-0.7100390817428212
1.5020913525713537,33.62966981700642,0.08881732139928089,0.4391920563731964,0.7168649964289838
-1.182716398868378,4.5597407956136,3.050933593198423,0.112563608377251,-0.07962844912995533
0.7375481604099777,23.84305860277053,0.532979765735857,0.11087101272888567,-2.290809978048742
-1.210100281746654,5.014508999262654,0.5821397894240137,0.1890761857889859,0.29584354618967434
0.06849066930210759,23.63589400618164,1.0070465762516814,0.17495376642314175,-0.565488200122837
1.2794787940211867,44.7604441410629,1.697044856696121,0.29716123650404075,-1.7715618472595605
0.7709476366727304,45.48917835063779,1.7687169745701359,0.41129808067002616,0.01692153674329597
0.2000743463420325,35.94241472361234,6.82502928320578,0.2244869238369824,-0.3661976439098117
0.1545849768825783,26.605355962361806,0.43058035849423915,0.42904781753380006,1.5947784940375205
-1.2535090338703554,37.38245647431235,4.742660472607222,0.16627010240494672,-0.04984431348365912
-0.7818910773725418,7.185094895036112,0.7645678775353314,0.19753454049507788,0.1432101537467067
